id,npart,ntheta,nphi
805375777,1,15,33
805375778,1,15,34
805375779,1,15,35
805375780,1,15,36
805375781,1,15,37
805375782,1,15,38
805375783,1,15,39
805375784,1,15,40
805375785,1,15,41
805375786,1,15,42
805375787,1,15,43
805375788,1,15,44
805375789,1,15,45
805375790,1,15,46
805375791,1,15,47
805375792,1,15,48
805375793,1,15,49
805375794,1,15,50
805375795,1,15,51
805375796,1,15,52
805375797,1,15,53
805375798,1,15,54
805375799,1,15,55
805375800,1,15,56
805375801,1,15,57
805375802,1,15,58
805375803,1,15,59
805375804,1,15,60
805375805,1,15,61
805375806,1,15,62
805375807,1,15,63
805375808,1,15,64
805375809,1,15,65
805375810,1,15,66
805375811,1,15,67
805375812,1,15,68
805375813,1,15,69
805375814,1,15,70
805375815,1,15,71
805375816,1,15,72
805375817,1,15,73
805375818,1,15,74
805375819,1,15,75
805375820,1,15,76
805375821,1,15,77
805375822,1,15,78
805375823,1,15,79
805375824,1,15,80
805375825,1,15,81
805375826,1,15,82
805375827,1,15,83
805375828,1,15,84
805375829,1,15,85
805375830,1,15,86
805375831,1,15,87
805375832,1,15,88
805375833,1,15,89
805375834,1,15,90
805375835,1,15,91
805375836,1,15,92
805375837,1,15,93
805375838,1,15,94
805375839,1,15,95
805375840,1,15,96
805375841,1,15,97
805375842,1,15,98
805375843,1,15,99
805375844,1,15,100
805375845,1,15,101
805375846,1,15,102
805375847,1,15,103
805375848,1,15,104
805375849,1,15,105
805375850,1,15,106
805375851,1,15,107
805375852,1,15,108
805375853,1,15,109
805375854,1,15,110
805375855,1,15,111
805375856,1,15,112
805375857,1,15,113
805375858,1,15,114
805375859,1,15,115
805375860,1,15,116
805375861,1,15,117
805375862,1,15,118
805375863,1,15,119
805376000,1,16,0
805376001,1,16,1
805376002,1,16,2
805376003,1,16,3
805376004,1,16,4
805376005,1,16,5
805376006,1,16,6
805376007,1,16,7
805376008,1,16,8
805376009,1,16,9
805376010,1,16,10
805376011,1,16,11
805376012,1,16,12
805376013,1,16,13
805376014,1,16,14
805376015,1,16,15
805376016,1,16,16
805376017,1,16,17
805376018,1,16,18
805376019,1,16,19
805376020,1,16,20
805376021,1,16,21
805376022,1,16,22
805376023,1,16,23
805376024,1,16,24
805376025,1,16,25
805376026,1,16,26
805376027,1,16,27
805376028,1,16,28
805376029,1,16,29
805376030,1,16,30
805376031,1,16,31
805376032,1,16,32
805376033,1,16,33
805376034,1,16,34
805376035,1,16,35
805376036,1,16,36
805376037,1,16,37
805376038,1,16,38
805376039,1,16,39
805376040,1,16,40
805376041,1,16,41
805376042,1,16,42
805376043,1,16,43
805376044,1,16,44
805376045,1,16,45
805376046,1,16,46
805376047,1,16,47
805376048,1,16,48
805376049,1,16,49
805376050,1,16,50
805376051,1,16,51
805376052,1,16,52
805376053,1,16,53
805376054,1,16,54
805376055,1,16,55
805376056,1,16,56
805376057,1,16,57
805376058,1,16,58
805376059,1,16,59
805376060,1,16,60
805376061,1,16,61
805376062,1,16,62
805376063,1,16,63
805376064,1,16,64
805376065,1,16,65
805376066,1,16,66
805376067,1,16,67
805376068,1,16,68
805376069,1,16,69
805376070,1,16,70
805376071,1,16,71
805376072,1,16,72
805376073,1,16,73
805376074,1,16,74
805376075,1,16,75
805376076,1,16,76
805376077,1,16,77
805376078,1,16,78
805376079,1,16,79
805376080,1,16,80
805376081,1,16,81
805376082,1,16,82
805376083,1,16,83
805376084,1,16,84
805376085,1,16,85
805376086,1,16,86
805376087,1,16,87
805376088,1,16,88
805376089,1,16,89
805376090,1,16,90
805376091,1,16,91
805376092,1,16,92
805376093,1,16,93
805376094,1,16,94
805376095,1,16,95
805376096,1,16,96
805376097,1,16,97
805376098,1,16,98
805376099,1,16,99
805376100,1,16,100
805376101,1,16,101
805376102,1,16,102
805376103,1,16,103
805376104,1,16,104
805376105,1,16,105
805376106,1,16,106
805376107,1,16,107
805376108,1,16,108
805376109,1,16,109
805376110,1,16,110
805376111,1,16,111
805376112,1,16,112
805376113,1,16,113
805376114,1,16,114
805376115,1,16,115
805376116,1,16,116
805376117,1,16,117
805376118,1,16,118
805376119,1,16,119
805376256,1,17,0
805376257,1,17,1
805376258,1,17,2
805376259,1,17,3
805376260,1,17,4
805376261,1,17,5
805376262,1,17,6
805376263,1,17,7
805376264,1,17,8
805376265,1,17,9
805376266,1,17,10
805376267,1,17,11
805376268,1,17,12
805376269,1,17,13
805376270,1,17,14
805376271,1,17,15
805376272,1,17,16
805376273,1,17,17
805376274,1,17,18
805376275,1,17,19
805376276,1,17,20
805376277,1,17,21
805376278,1,17,22
805376279,1,17,23
805376280,1,17,24
805376281,1,17,25
805376282,1,17,26
805376283,1,17,27
805376284,1,17,28
805376285,1,17,29
805376286,1,17,30
805376287,1,17,31
805376288,1,17,32
805376289,1,17,33
805376290,1,17,34
805376291,1,17,35
805376292,1,17,36
805376293,1,17,37
805376294,1,17,38
805376295,1,17,39
805376296,1,17,40
805376297,1,17,41
805376298,1,17,42
805376299,1,17,43
805376300,1,17,44
805376301,1,17,45
805376302,1,17,46
805376303,1,17,47
805376304,1,17,48
805376305,1,17,49
805376306,1,17,50
805376307,1,17,51
805376308,1,17,52
805376309,1,17,53
805376310,1,17,54
805376311,1,17,55
805376312,1,17,56
805376313,1,17,57
805376314,1,17,58
805376315,1,17,59
805376316,1,17,60
805376317,1,17,61
805376318,1,17,62
805376319,1,17,63
805376320,1,17,64
805376321,1,17,65
805376322,1,17,66
805376323,1,17,67
805376324,1,17,68
805376325,1,17,69
805376326,1,17,70
805376327,1,17,71
805376328,1,17,72
805376329,1,17,73
805376330,1,17,74
805376331,1,17,75
805376332,1,17,76
805376333,1,17,77
805376334,1,17,78
805376335,1,17,79
805376336,1,17,80
805376337,1,17,81
805376338,1,17,82
805376339,1,17,83
805376340,1,17,84
805376341,1,17,85
805376342,1,17,86
805376343,1,17,87
805376344,1,17,88
805376345,1,17,89
805376346,1,17,90
805376347,1,17,91
805376348,1,17,92
805376349,1,17,93
805376350,1,17,94
805376351,1,17,95
805376352,1,17,96
805376353,1,17,97
805376354,1,17,98
805376355,1,17,99
805376356,1,17,100
805376357,1,17,101
805376358,1,17,102
805376359,1,17,103
805376360,1,17,104
805376361,1,17,105
805376362,1,17,106
805376363,1,17,107
805376364,1,17,108
805376365,1,17,109
805376366,1,17,110
805376367,1,17,111
805376368,1,17,112
805376369,1,17,113
805376370,1,17,114
805376371,1,17,115
805376372,1,17,116
805376373,1,17,117
805376374,1,17,118
805376375,1,17,119
805376512,1,18,0
805376513,1,18,1
805376514,1,18,2
805376515,1,18,3
805376516,1,18,4
805376517,1,18,5
805376518,1,18,6
805376519,1,18,7
805376520,1,18,8
805376521,1,18,9
805376522,1,18,10
805376523,1,18,11
805376524,1,18,12
805376525,1,18,13
805376526,1,18,14
805376527,1,18,15
805376528,1,18,16
805376529,1,18,17
805376530,1,18,18
805376531,1,18,19
805376532,1,18,20
805376533,1,18,21
805376534,1,18,22
805376535,1,18,23
805376536,1,18,24
805376537,1,18,25
805376538,1,18,26
805376539,1,18,27
805376540,1,18,28
805376541,1,18,29
805376542,1,18,30
805376543,1,18,31
805376544,1,18,32
805376545,1,18,33
805376546,1,18,34
805376547,1,18,35
805376548,1,18,36
805376549,1,18,37
805376550,1,18,38
805376551,1,18,39
805376552,1,18,40
805376553,1,18,41
805376554,1,18,42
805376555,1,18,43
805376556,1,18,44
805376557,1,18,45
805376558,1,18,46
805376559,1,18,47
805376560,1,18,48
805376561,1,18,49
805376562,1,18,50
805376563,1,18,51
805376564,1,18,52
805376565,1,18,53
805376566,1,18,54
805376567,1,18,55
805376568,1,18,56
805376569,1,18,57
805376570,1,18,58
805376571,1,18,59
805376572,1,18,60
805376573,1,18,61
805376574,1,18,62
805376575,1,18,63
805376576,1,18,64
805376577,1,18,65
805376578,1,18,66
805376579,1,18,67
805376580,1,18,68
805376581,1,18,69
805376582,1,18,70
805376583,1,18,71
805376584,1,18,72
805376585,1,18,73
805376586,1,18,74
805376587,1,18,75
805376588,1,18,76
805376589,1,18,77
805376590,1,18,78
805376591,1,18,79
805376592,1,18,80
805376593,1,18,81
805376594,1,18,82
805376595,1,18,83
805376596,1,18,84
805376597,1,18,85
805376598,1,18,86
805376599,1,18,87
805376600,1,18,88
805376601,1,18,89
805376602,1,18,90
805376603,1,18,91
805376604,1,18,92
805376605,1,18,93
805376606,1,18,94
805376607,1,18,95
805376608,1,18,96
805376609,1,18,97
805376610,1,18,98
805376611,1,18,99
805376612,1,18,100
805376613,1,18,101
805376614,1,18,102
805376615,1,18,103
805376616,1,18,104
805376617,1,18,105
805376618,1,18,106
805376619,1,18,107
805376620,1,18,108
805376621,1,18,109
805376622,1,18,110
805376623,1,18,111
805376624,1,18,112
805376625,1,18,113
805376626,1,18,114
805376627,1,18,115
805376628,1,18,116
805376629,1,18,117
805376630,1,18,118
805376631,1,18,119
805376768,1,19,0
805376769,1,19,1
805376770,1,19,2
805376771,1,19,3
805376772,1,19,4
805376773,1,19,5
805376774,1,19,6
805376775,1,19,7
805376776,1,19,8
805376777,1,19,9
805376778,1,19,10
805376779,1,19,11
805376780,1,19,12
805376781,1,19,13
805376782,1,19,14
805376783,1,19,15
805376784,1,19,16
805376785,1,19,17
805376786,1,19,18
805376787,1,19,19
805376788,1,19,20
805376789,1,19,21
805376790,1,19,22
805376791,1,19,23
805376792,1,19,24
805376793,1,19,25
805376794,1,19,26
805376795,1,19,27
805376796,1,19,28
805376797,1,19,29
805376798,1,19,30
805376799,1,19,31
805376800,1,19,32
805376801,1,19,33
805376802,1,19,34
805376803,1,19,35
805376804,1,19,36
805376805,1,19,37
805376806,1,19,38
805376807,1,19,39
805376808,1,19,40
805376809,1,19,41
805376810,1,19,42
805376811,1,19,43
805376812,1,19,44
805376813,1,19,45
805376814,1,19,46
805376815,1,19,47
805376816,1,19,48
805376817,1,19,49
805376818,1,19,50
805376819,1,19,51
805376820,1,19,52
805376821,1,19,53
805376822,1,19,54
805376823,1,19,55
805376824,1,19,56
805376825,1,19,57
805376826,1,19,58
805376827,1,19,59
805376828,1,19,60
805376829,1,19,61
805376830,1,19,62
805376831,1,19,63
805376832,1,19,64
805376833,1,19,65
805376834,1,19,66
805376835,1,19,67
805376836,1,19,68
805376837,1,19,69
805376838,1,19,70
805376839,1,19,71
805376840,1,19,72
805376841,1,19,73
805376842,1,19,74
805376843,1,19,75
805376844,1,19,76
805376845,1,19,77
805376846,1,19,78
805376847,1,19,79
805376848,1,19,80
805376849,1,19,81
805376850,1,19,82
805376851,1,19,83
805376852,1,19,84
805376853,1,19,85
805376854,1,19,86
805376855,1,19,87
805376856,1,19,88
805376857,1,19,89
805376858,1,19,90
805376859,1,19,91
805376860,1,19,92
805376861,1,19,93
805376862,1,19,94
805376863,1,19,95
805376864,1,19,96
805376865,1,19,97
805376866,1,19,98
805376867,1,19,99
805376868,1,19,100
805376869,1,19,101
805376870,1,19,102
805376871,1,19,103
805376872,1,19,104
805376873,1,19,105
805376874,1,19,106
805376875,1,19,107
805376876,1,19,108
805376877,1,19,109
805376878,1,19,110
805376879,1,19,111
805376880,1,19,112
805376881,1,19,113
805376882,1,19,114
805376883,1,19,115
805376884,1,19,116
805376885,1,19,117
805376886,1,19,118
805376887,1,19,119
805377024,1,20,0
805377025,1,20,1
805377026,1,20,2
805377027,1,20,3
805377028,1,20,4
805377029,1,20,5
805377030,1,20,6
805377031,1,20,7
805377032,1,20,8
805377033,1,20,9
805377034,1,20,10
805377035,1,20,11
805377036,1,20,12
805377037,1,20,13
805377038,1,20,14
805377039,1,20,15
805377040,1,20,16
805377041,1,20,17
805377042,1,20,18
805377043,1,20,19
805377044,1,20,20
805377045,1,20,21
805377046,1,20,22
805377047,1,20,23
805377048,1,20,24
805377049,1,20,25
805377050,1,20,26
805377051,1,20,27
805377052,1,20,28
805377053,1,20,29
805377054,1,20,30
805377055,1,20,31
805377056,1,20,32
805377057,1,20,33
805377058,1,20,34
805377059,1,20,35
805377060,1,20,36
805377061,1,20,37
805377062,1,20,38
805377063,1,20,39
805377064,1,20,40
805377065,1,20,41
805377066,1,20,42
805377067,1,20,43
805377068,1,20,44
805377069,1,20,45
805377070,1,20,46
805377071,1,20,47
805377072,1,20,48
805377073,1,20,49
805377074,1,20,50
805377075,1,20,51
805377076,1,20,52
805377077,1,20,53
805377078,1,20,54
805377079,1,20,55
805377080,1,20,56
805377081,1,20,57
805377082,1,20,58
805377083,1,20,59
805377084,1,20,60
805377085,1,20,61
805377086,1,20,62
805377087,1,20,63
805377088,1,20,64
805377089,1,20,65
805377090,1,20,66
805377091,1,20,67
805377092,1,20,68
805377093,1,20,69
805377094,1,20,70
805377095,1,20,71
805377096,1,20,72
805377097,1,20,73
805377098,1,20,74
805377099,1,20,75
805377100,1,20,76
805377101,1,20,77
805377102,1,20,78
805377103,1,20,79
805377104,1,20,80
805377105,1,20,81
805377106,1,20,82
805377107,1,20,83
805377108,1,20,84
805377109,1,20,85
805377110,1,20,86
805377111,1,20,87
805377112,1,20,88
805377113,1,20,89
805377114,1,20,90
805377115,1,20,91
805377116,1,20,92
805377117,1,20,93
805377118,1,20,94
805377119,1,20,95
805377120,1,20,96
805377121,1,20,97
805377122,1,20,98
805377123,1,20,99
805377124,1,20,100
805377125,1,20,101
805377126,1,20,102
805377127,1,20,103
805377128,1,20,104
805377129,1,20,105
805377130,1,20,106
805377131,1,20,107
805377132,1,20,108
805377133,1,20,109
805377134,1,20,110
805377135,1,20,111
805377136,1,20,112
805377137,1,20,113
805377138,1,20,114
805377139,1,20,115
805377140,1,20,116
805377141,1,20,117
805377142,1,20,118
805377143,1,20,119
805377280,1,21,0
805377281,1,21,1
805377282,1,21,2
805377283,1,21,3
805377284,1,21,4
805377285,1,21,5
805377286,1,21,6
805377287,1,21,7
805377288,1,21,8
805377289,1,21,9
805377290,1,21,10
805377291,1,21,11
805377292,1,21,12
805377293,1,21,13
805377294,1,21,14
805377295,1,21,15
805377296,1,21,16
805377297,1,21,17
805377298,1,21,18
805377299,1,21,19
805377300,1,21,20
805377301,1,21,21
805377302,1,21,22
805377303,1,21,23
805377304,1,21,24
805377305,1,21,25
805377306,1,21,26
805377307,1,21,27
805377308,1,21,28
805377309,1,21,29
805377310,1,21,30
805377311,1,21,31
805377312,1,21,32
805377313,1,21,33
805377314,1,21,34
805377315,1,21,35
805377316,1,21,36
805377317,1,21,37
805377318,1,21,38
805377319,1,21,39
805377320,1,21,40
805377321,1,21,41
805377322,1,21,42
805377323,1,21,43
805377324,1,21,44
805377325,1,21,45
805377326,1,21,46
805377327,1,21,47
805377328,1,21,48
805377329,1,21,49
805377330,1,21,50
805377331,1,21,51
805377332,1,21,52
805377333,1,21,53
805377334,1,21,54
805377335,1,21,55
805377336,1,21,56
805377337,1,21,57
805377338,1,21,58
805377339,1,21,59
805377340,1,21,60
805377341,1,21,61
805377342,1,21,62
805377343,1,21,63
805377344,1,21,64
805377345,1,21,65
805377346,1,21,66
805377347,1,21,67
805377348,1,21,68
805377349,1,21,69
805377350,1,21,70
805377351,1,21,71
805377352,1,21,72
805377353,1,21,73
805377354,1,21,74
805377355,1,21,75
805377356,1,21,76
805377357,1,21,77
805377358,1,21,78
805377359,1,21,79
805377360,1,21,80
805377361,1,21,81
805377362,1,21,82
805377363,1,21,83
805377364,1,21,84
805377365,1,21,85
805377366,1,21,86
805377367,1,21,87
805377368,1,21,88
805377369,1,21,89
805377370,1,21,90
805377371,1,21,91
805377372,1,21,92
805377373,1,21,93
805377374,1,21,94
805377375,1,21,95
805377376,1,21,96
805377377,1,21,97
805377378,1,21,98
805377379,1,21,99
805377380,1,21,100
805377381,1,21,101
805377382,1,21,102
805377383,1,21,103
805377384,1,21,104
805377385,1,21,105
805377386,1,21,106
805377387,1,21,107
805377388,1,21,108
805377389,1,21,109
805377390,1,21,110
805377391,1,21,111
805377392,1,21,112
805377393,1,21,113
805377394,1,21,114
805377395,1,21,115
805377396,1,21,116
805377397,1,21,117
805377398,1,21,118
805377399,1,21,119
805377536,1,22,0
805377537,1,22,1
805377538,1,22,2
805377539,1,22,3
805377540,1,22,4
805377541,1,22,5
805377542,1,22,6
805377543,1,22,7
805377544,1,22,8
805377545,1,22,9
805377546,1,22,10
805377547,1,22,11
805377548,1,22,12
805377549,1,22,13
805377550,1,22,14
805377551,1,22,15
805377552,1,22,16
805377553,1,22,17
805377554,1,22,18
805377555,1,22,19
805377556,1,22,20
805377557,1,22,21
805377558,1,22,22
805377559,1,22,23
805377560,1,22,24
805377561,1,22,25
805377562,1,22,26
805377563,1,22,27
805377564,1,22,28
805377565,1,22,29
805377566,1,22,30
805377567,1,22,31
805377568,1,22,32
805377569,1,22,33
805377570,1,22,34
805377571,1,22,35
805377572,1,22,36
805377573,1,22,37
805377574,1,22,38
805377575,1,22,39
805377576,1,22,40
805377577,1,22,41
805377578,1,22,42
805377579,1,22,43
805377580,1,22,44
805377581,1,22,45
805377582,1,22,46
805377583,1,22,47
805377584,1,22,48
805377585,1,22,49
805377586,1,22,50
805377587,1,22,51
805377588,1,22,52
805377589,1,22,53
805377590,1,22,54
805377591,1,22,55
805377592,1,22,56
805377593,1,22,57
805377594,1,22,58
805377595,1,22,59
805377596,1,22,60
805377597,1,22,61
805377598,1,22,62
805377599,1,22,63
805377600,1,22,64
805377601,1,22,65
805377602,1,22,66
805377603,1,22,67
805377604,1,22,68
805377605,1,22,69
805377606,1,22,70
805377607,1,22,71
805377608,1,22,72
805377609,1,22,73
805377610,1,22,74
805377611,1,22,75
805377612,1,22,76
805377613,1,22,77
805377614,1,22,78
805377615,1,22,79
805377616,1,22,80
805377617,1,22,81
805377618,1,22,82
805377619,1,22,83
805377620,1,22,84
805377621,1,22,85
805377622,1,22,86
805377623,1,22,87
805377624,1,22,88
805377625,1,22,89
805377626,1,22,90
805377627,1,22,91
805377628,1,22,92
805377629,1,22,93
805377630,1,22,94
805377631,1,22,95
805377632,1,22,96
805377633,1,22,97
805377634,1,22,98
805377635,1,22,99
805377636,1,22,100
805377637,1,22,101
805377638,1,22,102
805377639,1,22,103
805377640,1,22,104
805377641,1,22,105
805377642,1,22,106
805377643,1,22,107
805377644,1,22,108
805377645,1,22,109
805377646,1,22,110
805377647,1,22,111
805377648,1,22,112
805377649,1,22,113
805377650,1,22,114
805377651,1,22,115
805377652,1,22,116
805377653,1,22,117
805377654,1,22,118
805377655,1,22,119
805377792,1,23,0
805377793,1,23,1
805377794,1,23,2
805377795,1,23,3
805377796,1,23,4
805377797,1,23,5
805377798,1,23,6
805377799,1,23,7
805377800,1,23,8
805377801,1,23,9
805377802,1,23,10
805377803,1,23,11
805377804,1,23,12
805377805,1,23,13
805377806,1,23,14
805377807,1,23,15
805377808,1,23,16
805377809,1,23,17
805377810,1,23,18
805377811,1,23,19
805377812,1,23,20
805377813,1,23,21
805377814,1,23,22
805377815,1,23,23
805377816,1,23,24
805377817,1,23,25
805377818,1,23,26
805377819,1,23,27
805377820,1,23,28
805377821,1,23,29
805377822,1,23,30
805377823,1,23,31
805377824,1,23,32
805377825,1,23,33
805377826,1,23,34
805377827,1,23,35
805377828,1,23,36
805377829,1,23,37
805377830,1,23,38
805377831,1,23,39
805377832,1,23,40
805377833,1,23,41
805377834,1,23,42
805377835,1,23,43
805377836,1,23,44
805377837,1,23,45
805377838,1,23,46
805377839,1,23,47
805377840,1,23,48
805377841,1,23,49
805377842,1,23,50
805377843,1,23,51
805377844,1,23,52
805377845,1,23,53
805377846,1,23,54
805377847,1,23,55
805377848,1,23,56
805377849,1,23,57
805377850,1,23,58
805377851,1,23,59
805377852,1,23,60
805377853,1,23,61
805377854,1,23,62
805377855,1,23,63
805377856,1,23,64
805377857,1,23,65
805377858,1,23,66
805377859,1,23,67
805377860,1,23,68
805377861,1,23,69
805377862,1,23,70
805377863,1,23,71
805377864,1,23,72
805377865,1,23,73
805377866,1,23,74
805377867,1,23,75
805377868,1,23,76
805377869,1,23,77
805377870,1,23,78
805377871,1,23,79
805377872,1,23,80
805377873,1,23,81
805377874,1,23,82
805377875,1,23,83
805377876,1,23,84
805377877,1,23,85
805377878,1,23,86
805377879,1,23,87
805377880,1,23,88
805377881,1,23,89
805377882,1,23,90
805377883,1,23,91
805377884,1,23,92
805377885,1,23,93
805377886,1,23,94
805377887,1,23,95
805377888,1,23,96
805377889,1,23,97
805377890,1,23,98
805377891,1,23,99
805377892,1,23,100
805377893,1,23,101
805377894,1,23,102
805377895,1,23,103
805377896,1,23,104
805377897,1,23,105
805377898,1,23,106
805377899,1,23,107
805377900,1,23,108
805377901,1,23,109
805377902,1,23,110
805377903,1,23,111
805377904,1,23,112
805377905,1,23,113
805377906,1,23,114
805377907,1,23,115
805377908,1,23,116
805377909,1,23,117
805377910,1,23,118
805377911,1,23,119
805378048,1,24,0
805378049,1,24,1
805378050,1,24,2
805378051,1,24,3
805378052,1,24,4
805378053,1,24,5
805378054,1,24,6
805378055,1,24,7
805378056,1,24,8
805378057,1,24,9
805378058,1,24,10
805378059,1,24,11
805378060,1,24,12
805378061,1,24,13
805378062,1,24,14
805378063,1,24,15
805378064,1,24,16
805378065,1,24,17
805378066,1,24,18
805378067,1,24,19
805378068,1,24,20
805378069,1,24,21
805378070,1,24,22
805378071,1,24,23
805378072,1,24,24
805378073,1,24,25
805378074,1,24,26
805378075,1,24,27
805378076,1,24,28
805378077,1,24,29
805378078,1,24,30
805378079,1,24,31
805378080,1,24,32
805378081,1,24,33
805378082,1,24,34
805378083,1,24,35
805378084,1,24,36
805378085,1,24,37
805378086,1,24,38
805378087,1,24,39
805378088,1,24,40
805378089,1,24,41
805378090,1,24,42
805378091,1,24,43
805378092,1,24,44
805378093,1,24,45
805378094,1,24,46
805378095,1,24,47
805378096,1,24,48
805378097,1,24,49
805378098,1,24,50
805378099,1,24,51
805378100,1,24,52
805378101,1,24,53
805378102,1,24,54
805378103,1,24,55
805378104,1,24,56
805378105,1,24,57
805378106,1,24,58
805378107,1,24,59
805378108,1,24,60
805378109,1,24,61
805378110,1,24,62
805378111,1,24,63
805378112,1,24,64
805378113,1,24,65
805378114,1,24,66
805378115,1,24,67
805378116,1,24,68
805378117,1,24,69
805378118,1,24,70
805378119,1,24,71
805378120,1,24,72
805378121,1,24,73
805378122,1,24,74
805378123,1,24,75
805378124,1,24,76
805378125,1,24,77
805378126,1,24,78
805378127,1,24,79
805378128,1,24,80
805378129,1,24,81
805378130,1,24,82
805378131,1,24,83
805378132,1,24,84
805378133,1,24,85
805378134,1,24,86
805378135,1,24,87
805378136,1,24,88
805378137,1,24,89
805378138,1,24,90
805378139,1,24,91
805378140,1,24,92
805378141,1,24,93
805378142,1,24,94
805378143,1,24,95
805378144,1,24,96
805378145,1,24,97
805378146,1,24,98
805378147,1,24,99
805378148,1,24,100
805378149,1,24,101
805378150,1,24,102
805378151,1,24,103
805378152,1,24,104
805378153,1,24,105
805378154,1,24,106
805378155,1,24,107
805378156,1,24,108
805378157,1,24,109
805378158,1,24,110
805378159,1,24,111
805378160,1,24,112
805378161,1,24,113
805378162,1,24,114
805378163,1,24,115
805378164,1,24,116
805378165,1,24,117
805378166,1,24,118
805378167,1,24,119
805378304,1,25,0
805378305,1,25,1
805378306,1,25,2
805378307,1,25,3
805378308,1,25,4
805378309,1,25,5
805378310,1,25,6
805378311,1,25,7
805378312,1,25,8
805378313,1,25,9
805378314,1,25,10
805378315,1,25,11
805378316,1,25,12
805378317,1,25,13
805378318,1,25,14
805378319,1,25,15
805378320,1,25,16
805378321,1,25,17
805378322,1,25,18
805378323,1,25,19
805378324,1,25,20
805378325,1,25,21
805378326,1,25,22
805378327,1,25,23
805378328,1,25,24
805378329,1,25,25
805378330,1,25,26
805378331,1,25,27
805378332,1,25,28
805378333,1,25,29
805378334,1,25,30
805378335,1,25,31
805378336,1,25,32
805378337,1,25,33
805378338,1,25,34
805378339,1,25,35
805378340,1,25,36
805378341,1,25,37
805378342,1,25,38
805378343,1,25,39
805378344,1,25,40
805378345,1,25,41
805378346,1,25,42
805378347,1,25,43
805378348,1,25,44
805378349,1,25,45
805378350,1,25,46
805378351,1,25,47
805378352,1,25,48
805378353,1,25,49
805378354,1,25,50
805378355,1,25,51
805378356,1,25,52
805378357,1,25,53
805378358,1,25,54
805378359,1,25,55
805378360,1,25,56
805378361,1,25,57
805378362,1,25,58
805378363,1,25,59
805378364,1,25,60
805378365,1,25,61
805378366,1,25,62
805378367,1,25,63
805378368,1,25,64
805378369,1,25,65
805378370,1,25,66
805378371,1,25,67
805378372,1,25,68
805378373,1,25,69
805378374,1,25,70
805378375,1,25,71
805378376,1,25,72
805378377,1,25,73
805378378,1,25,74
805378379,1,25,75
805378380,1,25,76
805378381,1,25,77
805378382,1,25,78
805378383,1,25,79
805378384,1,25,80
805378385,1,25,81
805378386,1,25,82
805378387,1,25,83
805378388,1,25,84
805378389,1,25,85
805378390,1,25,86
805378391,1,25,87
805378392,1,25,88
805378393,1,25,89
805378394,1,25,90
805378395,1,25,91
805378396,1,25,92
805378397,1,25,93
805378398,1,25,94
805378399,1,25,95
805378400,1,25,96
805378401,1,25,97
805378402,1,25,98
805378403,1,25,99
805378404,1,25,100
805378405,1,25,101
805378406,1,25,102
805378407,1,25,103
805378408,1,25,104
805378409,1,25,105
805378410,1,25,106
805378411,1,25,107
805378412,1,25,108
805378413,1,25,109
805378414,1,25,110
805378415,1,25,111
805378416,1,25,112
805378417,1,25,113
805378418,1,25,114
805378419,1,25,115
805378420,1,25,116
805378421,1,25,117
805378422,1,25,118
805378423,1,25,119
805378560,1,26,0
805378561,1,26,1
805378562,1,26,2
805378563,1,26,3
805378564,1,26,4
805378565,1,26,5
805378566,1,26,6
805378567,1,26,7
805378568,1,26,8
805378569,1,26,9
805378570,1,26,10
805378571,1,26,11
805378572,1,26,12
805378573,1,26,13
805378574,1,26,14
805378575,1,26,15
805378576,1,26,16
805378577,1,26,17
805378578,1,26,18
805378579,1,26,19
805378580,1,26,20
805378581,1,26,21
805378582,1,26,22
805378583,1,26,23
805378584,1,26,24
805378585,1,26,25
805378586,1,26,26
805378587,1,26,27
805378588,1,26,28
805378589,1,26,29
805378590,1,26,30
805378591,1,26,31
805378592,1,26,32
805378593,1,26,33
805378594,1,26,34
805378595,1,26,35
805378596,1,26,36
805378597,1,26,37
805378598,1,26,38
805378599,1,26,39
805378600,1,26,40
805378601,1,26,41
805378602,1,26,42
805378603,1,26,43
805378604,1,26,44
805378605,1,26,45
805378606,1,26,46
805378607,1,26,47
805378608,1,26,48
805378609,1,26,49
805378610,1,26,50
805378611,1,26,51
805378612,1,26,52
805378613,1,26,53
805378614,1,26,54
805378615,1,26,55
805378616,1,26,56
805378617,1,26,57
805378618,1,26,58
805378619,1,26,59
805378620,1,26,60
805378621,1,26,61
805378622,1,26,62
805378623,1,26,63
805378624,1,26,64
805378625,1,26,65
805378626,1,26,66
805378627,1,26,67
805378628,1,26,68
805378629,1,26,69
805378630,1,26,70
805378631,1,26,71
805378632,1,26,72
805378633,1,26,73
805378634,1,26,74
805378635,1,26,75
805378636,1,26,76
805378637,1,26,77
805378638,1,26,78
805378639,1,26,79
805378640,1,26,80
805378641,1,26,81
805378642,1,26,82
805378643,1,26,83
805378644,1,26,84
805378645,1,26,85
805378646,1,26,86
805378647,1,26,87
805378648,1,26,88
805378649,1,26,89
805378650,1,26,90
805378651,1,26,91
805378652,1,26,92
805378653,1,26,93
805378654,1,26,94
805378655,1,26,95
805378656,1,26,96
805378657,1,26,97
805378658,1,26,98
805378659,1,26,99
805378660,1,26,100
805378661,1,26,101
805378662,1,26,102
805378663,1,26,103
805378664,1,26,104
805378665,1,26,105
805378666,1,26,106
805378667,1,26,107
805378668,1,26,108
805378669,1,26,109
805378670,1,26,110
